trigger_tag,trigger_canonical,related_tag,related_canonical,slot,support,trigger_lines,related_lines,total_lines,confidence,reverse_confidence,lift,pmi,score,safety_bin,safety_class,related_group,related_subgroup,related_source,expected_support,negative_score
short sleeves,short_sleeves,portrait,portrait,camera,0,9418,1726,82771,0,0,0,0,0,sfw,clean,镜头,镜头,weilin_tagcart.csv,196.390862,196.390862
elbow gloves,elbow_gloves,open clothes,open_clothes,clothing,20,2558,7591,82771,0.007819,0.002635,0.085253,-3.552109,0.006296,sfw,clean,服饰,上衣,weilin_tagcart.csv,234.596392,196.301449
open clothes,open_clothes,elbow gloves,elbow_gloves,clothing,20,7591,2558,82771,0.002635,0.007819,0.085253,-3.552109,0.006296,sfw,clean,服饰,手套,weilin_tagcart.csv,234.596392,196.301449
pantyhose,pantyhose,socks,socks,clothing,37,9864,2224,82771,0.003751,0.016637,0.139602,-2.840607,0.011671,sfw,clean,服饰,袜子,weilin_tagcart.csv,265.038915,196.204194
socks,socks,pantyhose,pantyhose,clothing,37,2224,9864,82771,0.016637,0.003751,0.139602,-2.840607,0.011671,sfw,clean,服饰,袜子,weilin_tagcart.csv,265.038915,196.204194
knee up,knee_up,upper body,upper_body,camera,0,1325,12256,82771,0,0,0,0,0,sfw,clean,镜头,镜头,weilin_tagcart.csv,196.194319,196.194319
upper body,upper_body,knee up,knee_up,pose_action,0,12256,1325,82771,0,0,0,0,0,sfw,clean,表情动作,腿部动作,weilin_tagcart.csv,196.194319,196.194319
no shoes,no_shoes,ocean,ocean,scene,41,4886,4606,82771,0.008391,0.008901,0.150794,-2.729347,0.012875,sfw,clean,环境,水,weilin_tagcart.csv,271.893731,196.076293
ocean,ocean,no shoes,no_shoes,clothing,41,4606,4886,82771,0.008901,0.008391,0.150794,-2.729347,0.012875,sfw,clean,服饰,鞋子,weilin_tagcart.csv,271.893731,196.076293
grin,grin,tongue,tongue,pose_action,20,5277,3676,82771,0.00379,0.005441,0.085339,-3.550657,0.006303,sfw,clean,表情动作,其他动作,weilin_tagcart.csv,234.360489,196.067261
tongue,tongue,grin,grin,pose_action,20,3676,5277,82771,0.005441,0.00379,0.085339,-3.550657,0.006303,sfw,clean,表情动作,笑,weilin_tagcart.csv,234.360489,196.067261
dress,dress,shirt tucked in,shirt_tucked_in,clothing,1,19748,830,82771,0.000051,0.001205,0.00505,-7.629549,0.000263,sfw,clean,服饰,上衣,weilin_tagcart.csv,198.026362,196.031412
shirt tucked in,shirt_tucked_in,dress,dress,clothing,1,830,19748,82771,0.001205,0.000051,0.00505,-7.629549,0.000263,sfw,clean,服饰,裙子,weilin_tagcart.csv,198.026362,196.031412
detached collar,detached_collar,sleeveless,sleeveless,clothing,87,3037,9491,82771,0.028647,0.009167,0.249828,-2.000994,0.024818,sfw,clean,服饰,手臂,weilin_tagcart.csv,348.239927,195.974942
sleeveless,sleeveless,detached collar,detached_collar,clothing,87,9491,3037,82771,0.009167,0.028647,0.249828,-2.000994,0.024818,sfw,clean,服饰,上半身服装,danbooru_all.csv,348.239927,195.974942
barefoot,barefoot,feet out of frame,feet_out_of_frame,pose_action,56,5645,4361,82771,0.00992,0.012841,0.188285,-2.409008,0.01713,sfw,clean,表情动作,腿部动作,weilin_tagcart.csv,297.421138,195.965109
feet out of frame,feet_out_of_frame,barefoot,barefoot,pose_action,56,4361,5645,82771,0.012841,0.00992,0.188285,-2.409008,0.01713,sfw,clean,表情动作,腿部动作,weilin_tagcart.csv,297.421138,195.965109
cowboy shot,cowboy_shot,leg up,leg_up,pose_action,26,14462,1403,82771,0.001798,0.018532,0.106063,-3.237001,0.008253,sfw,clean,表情动作,腿部动作,weilin_tagcart.csv,245.136413,195.894061
leg up,leg_up,cowboy shot,cowboy_shot,camera,26,1403,14462,82771,0.018532,0.001798,0.106063,-3.237001,0.008253,sfw,clean,镜头,镜头,weilin_tagcart.csv,245.136413,195.894061
blue sky,blue_sky,night sky,night_sky,scene,12,6405,2833,82771,0.001874,0.004236,0.054739,-4.191297,0.003674,sfw,clean,环境,天空,weilin_tagcart.csv,219.223702,195.880565
night sky,night_sky,blue sky,blue_sky,scene,12,2833,6405,82771,0.004236,0.001874,0.054739,-4.191297,0.003674,sfw,clean,环境,天空,danbooru_all.csv,219.223702,195.880565
cowboy shot,cowboy_shot,partially submerged,partially_submerged,pose_action,33,14462,1474,82771,0.002282,0.022388,0.128135,-2.964268,0.010465,sfw,clean,表情动作,其他动作,danbooru_all.csv,257.541748,195.770188
partially submerged,partially_submerged,cowboy shot,cowboy_shot,camera,33,1474,14462,82771,0.022388,0.002282,0.128135,-2.964268,0.010465,sfw,clean,镜头,镜头,weilin_tagcart.csv,257.541748,195.770188
foreshortening,foreshortening,standing,standing,pose_action,113,1892,17010,82771,0.059725,0.006643,0.290624,-1.782775,0.036276,sfw,clean,表情动作,基础动作,weilin_tagcart.csv,388.818789,195.65928
standing,standing,foreshortening,foreshortening,camera,113,17010,1892,82771,0.006643,0.059725,0.290624,-1.782775,0.030369,sfw,clean,镜头,镜头角度,weilin_tagcart.csv,388.818789,195.65928
backless outfit,backless_outfit,shirt,shirt,clothing,12,715,25288,82771,0.016783,0.000475,0.054934,-4.186164,0.003687,sfw,clean,服饰,上衣,weilin_tagcart.csv,218.445108,195.104312
shirt,shirt,backless outfit,backless_outfit,clothing,12,25288,715,82771,0.000475,0.016783,0.054934,-4.186164,0.003687,sfw,clean,服饰,上半身服装,danbooru_all.csv,218.445108,195.104312
between legs,between_legs,upper body,upper_body,camera,0,1317,12256,82771,0,0,0,0,0,sfw,clean,镜头,镜头,weilin_tagcart.csv,195.00975,195.00975
upper body,upper_body,between legs,between_legs,camera,0,12256,1317,82771,0,0,0,0,0,sfw,clean,镜头,特写镜头,weilin_tagcart.csv,195.00975,195.00975
short dress,short_dress,white shirt,white_shirt,clothing,23,1095,18028,82771,0.021005,0.001276,0.096437,-3.374267,0.007322,sfw,clean,服饰,上衣,weilin_tagcart.csv,238.4973,194.715354
white shirt,white_shirt,short dress,short_dress,clothing,23,18028,1095,82771,0.001276,0.021005,0.096437,-3.374267,0.007322,sfw,clean,服饰,裙子,danbooru_all.csv,238.4973,194.715354
no shoes,no_shoes,wet clothes,wet_clothes,style_light,208,4886,8959,82771,0.042571,0.023217,0.393304,-1.346283,0.045986,sfw,clean,服饰,上半身服装,danbooru_all.csv,528.852787,194.660051
wet clothes,wet_clothes,no shoes,no_shoes,clothing,208,8959,4886,82771,0.023217,0.042571,0.393304,-1.346283,0.045986,sfw,clean,服饰,鞋子,weilin_tagcart.csv,528.852787,194.660051
from above,from_above,sky,sky,scene,11,1355,13199,82771,0.008118,0.000833,0.050909,-4.295949,0.003366,sfw,clean,环境,天空,weilin_tagcart.csv,216.073806,194.6338
sky,sky,from above,from_above,camera,11,13199,1355,82771,0.000833,0.008118,0.050909,-4.295949,0.003366,sfw,clean,镜头,镜头角度,weilin_tagcart.csv,216.073806,194.6338
belt,belt,upper body,upper_body,camera,149,2988,12256,82771,0.049866,0.012157,0.336771,-1.570159,0.037068,sfw,clean,镜头,镜头,weilin_tagcart.csv,442.436699,194.615629
upper body,upper_body,belt,belt,clothing,149,12256,2988,82771,0.012157,0.049866,0.336771,-1.570159,0.037068,sfw,clean,服饰,小装饰,weilin_tagcart.csv,442.436699,194.615629
bodysuit,bodysuit,skirt,skirt,clothing,16,1301,14342,82771,0.012298,0.001116,0.070976,-3.816526,0.005021,sfw,clean,服饰,裙子,weilin_tagcart.csv,225.428495,194.564111
skirt,skirt,bodysuit,bodysuit,clothing,16,14342,1301,82771,0.001116,0.012298,0.070976,-3.816526,0.005021,sfw,clean,服饰,上半身服装,danbooru_all.csv,225.428495,194.564111
cloud,cloud,no shoes,no_shoes,clothing,138,7212,4886,82771,0.019135,0.028244,0.324152,-1.62526,0.035175,sfw,clean,服饰,鞋子,weilin_tagcart.csv,425.726788,194.459703
no shoes,no_shoes,cloud,cloud,scene,138,4886,7212,82771,0.028244,0.019135,0.324152,-1.62526,0.035175,sfw,clean,环境,云,danbooru_all.csv,425.726788,194.459703
barefoot,barefoot,pleated skirt,pleated_skirt,clothing,193,5645,7433,82771,0.03419,0.025965,0.380722,-1.393192,0.043926,sfw,clean,服饰,裙子,weilin_tagcart.csv,506.932198,194.411453
pleated skirt,pleated_skirt,barefoot,barefoot,pose_action,193,7433,5645,82771,0.025965,0.03419,0.380722,-1.393192,0.043926,sfw,clean,表情动作,腿部动作,weilin_tagcart.csv,506.932198,194.411453
detached collar,detached_collar,school uniform,school_uniform,clothing,9,3037,5757,82771,0.002963,0.001563,0.042607,-4.55277,0.002724,sfw,clean,服饰,正装,weilin_tagcart.csv,211.233512,193.616974
school uniform,school_uniform,detached collar,detached_collar,clothing,9,5757,3037,82771,0.001563,0.002963,0.042607,-4.55277,0.002724,sfw,clean,服饰,上半身服装,danbooru_all.csv,211.233512,193.616974
denim,denim,upper body,upper_body,camera,23,1601,12256,82771,0.014366,0.001877,0.097021,-3.365558,0.007366,sfw,clean,镜头,镜头,weilin_tagcart.csv,237.061966,193.29345
upper body,upper_body,denim,denim,clothing,23,12256,1601,82771,0.001877,0.014366,0.097021,-3.365558,0.007366,sfw,clean,服饰,材质,weilin_tagcart.csv,237.061966,193.29345
pelvic curtain,pelvic_curtain,wet,wet,style_light,170,2108,18530,82771,0.080645,0.009174,0.360231,-1.473006,0.065518,sfw,clean,人物,皮肤,danbooru_all.csv,471.919392,193.158664
wet,wet,pelvic curtain,pelvic_curtain,clothing,170,18530,2108,82771,0.009174,0.080645,0.360231,-1.473006,0.040621,sfw,clean,服饰,正装,weilin_tagcart.csv,471.919392,193.158664
fireplace,fireplace,outdoors,outdoors,scene,1,850,18986,82771,0.001176,0.000053,0.005129,-7.60713,0.000267,sfw,clean,环境,大自然,weilin_tagcart.csv,194.972877,192.978006
outdoors,outdoors,fireplace,fireplace,scene,1,18986,850,82771,0.000053,0.001176,0.005129,-7.60713,0.000267,sfw,clean,场景,家具,weilin_tagcart.csv,194.972877,192.978006
cape,cape,wet,wet,style_light,31,1121,18530,82771,0.027654,0.001673,0.123526,-3.017112,0.009961,sfw,clean,人物,皮肤,danbooru_all.csv,250.959032,192.788342
wet,wet,cape,cape,clothing,31,18530,1121,82771,0.001673,0.027654,0.123526,-3.017112,0.009961,sfw,clean,服饰,外套,weilin_tagcart.csv,250.959032,192.788342
beach,beach,bowtie,bowtie,clothing,24,3833,5138,82771,0.006261,0.004671,0.100869,-3.309449,0.007724,sfw,clean,服饰,领口,weilin_tagcart.csv,237.93302,192.353869
bowtie,bowtie,beach,beach,scene,24,5138,3833,82771,0.004671,0.006261,0.100869,-3.309449,0.007724,sfw,clean,环境,水,weilin_tagcart.csv,237.93302,192.353869
obi,obi,wet,wet,style_light,73,1437,18530,82771,0.0508,0.00394,0.226918,-2.139757,0.022122,sfw,clean,人物,皮肤,danbooru_all.csv,321.702166,192.267177
wet,wet,obi,obi,clothing,73,18530,1437,82771,0.00394,0.0508,0.226918,-2.139757,0.021774,sfw,clean,服饰,正装,weilin_tagcart.csv,321.702166,192.267177
black skirt,black_skirt,ocean,ocean,scene,65,5536,4606,82771,0.011741,0.014112,0.210995,-2.244721,0.019781,sfw,clean,环境,水,weilin_tagcart.csv,308.064612,191.779267
ocean,ocean,black skirt,black_skirt,clothing,65,4606,5536,82771,0.014112,0.011741,0.210995,-2.244721,0.019781,sfw,clean,服饰,裙子,danbooru_all.csv,308.064612,191.779267
miniskirt,miniskirt,shorts,shorts,clothing,55,4326,5575,82771,0.012714,0.009865,0.18876,-2.405377,0.01711,sfw,clean,服饰,裤子,weilin_tagcart.csv,291.375603,191.757391
shorts,shorts,miniskirt,miniskirt,clothing,55,5575,4326,82771,0.009865,0.012714,0.18876,-2.405377,0.01711,sfw,clean,服饰,裙子,weilin_tagcart.csv,291.375603,191.757391
wet clothes,wet_clothes,wrist cuffs,wrist_cuffs,clothing,10,8959,1947,82771,0.001116,0.005136,0.047452,-4.397393,0.003087,sfw,clean,服饰,手,weilin_tagcart.csv,210.740151,191.214669
wrist cuffs,wrist_cuffs,wet clothes,wet_clothes,style_light,10,1947,8959,82771,0.005136,0.001116,0.047452,-4.397393,0.003087,sfw,clean,服饰,上半身服装,danbooru_all.csv,210.740151,191.214669
dress,dress,hoodie,hoodie,clothing,18,19748,946,82771,0.000911,0.019027,0.079751,-3.648353,0.005771,sfw,clean,服饰,上衣,weilin_tagcart.csv,225.702335,191.137854
hoodie,hoodie,dress,dress,clothing,18,946,19748,82771,0.019027,0.000911,0.079751,-3.648353,0.005771,sfw,clean,服饰,裙子,weilin_tagcart.csv,225.702335,191.137854
chinese clothes,chinese_clothes,school uniform,school_uniform,clothing,0,2748,5757,82771,0,0,0,0,0,sfw,clean,服饰,正装,weilin_tagcart.csv,191.132595,191.132595
school uniform,school_uniform,chinese clothes,chinese_clothes,clothing,0,5757,2748,82771,0,0,0,0,0,sfw,clean,服饰,休闲装,weilin_tagcart.csv,191.132595,191.132595
blurry background,blurry_background,cloud,cloud,scene,170,5385,7212,82771,0.031569,0.023572,0.362314,-1.464686,0.040856,sfw,clean,环境,云,danbooru_all.csv,469.20564,190.799102
cloud,cloud,blurry background,blurry_background,style_light,170,7212,5385,82771,0.023572,0.031569,0.362314,-1.464686,0.040856,sfw,clean,画面,背景,danbooru_all.csv,469.20564,190.799102
cup,cup,on bed,on_bed,scene,41,3049,7233,82771,0.013447,0.005668,0.153881,-2.700109,0.013138,sfw,clean,场景,室内,danbooru_all.csv,266.438934,190.748072
on bed,on_bed,cup,cup,prop,41,7233,3049,82771,0.005668,0.013447,0.153881,-2.700109,0.013138,sfw,clean,物品,餐具,weilin_tagcart.csv,266.438934,190.748072
boots,boots,indoors,indoors,scene,199,1908,22178,82771,0.104298,0.008973,0.389252,-1.361225,0.094193,sfw,clean,场景,室内,danbooru_all.csv,511.237317,190.698408
indoors,indoors,boots,boots,clothing,199,22178,1908,82771,0.008973,0.104298,0.389252,-1.361225,0.045156,sfw,clean,服饰,靴子,weilin_tagcart.csv,511.237317,190.698408
pantyhose,pantyhose,wet shirt,wet_shirt,style_light,217,9864,4506,82771,0.021999,0.048158,0.404104,-1.3072,0.047604,sfw,clean,服饰,上衣,weilin_tagcart.csv,536.989815,190.680491
wet shirt,wet_shirt,pantyhose,pantyhose,clothing,217,4506,9864,82771,0.048158,0.021999,0.404104,-1.3072,0.047604,sfw,clean,服饰,袜子,weilin_tagcart.csv,536.989815,190.680491
frills,frills,sweater,sweater,clothing,21,6950,2744,82771,0.003022,0.007653,0.091144,-3.455707,0.006796,sfw,clean,服饰,外套,weilin_tagcart.csv,230.404369,190.318395
sweater,sweater,frills,frills,clothing,21,2744,6950,82771,0.007653,0.003022,0.091144,-3.455707,0.006796,sfw,clean,服饰,衣服装饰,danbooru_all.csv,230.404369,190.318395
day,day,gradient,gradient,camera,0,12743,1236,82771,0,0,0,0,0,sfw,clean,镜头,主角动作,weilin_tagcart.csv,190.288241,190.288241
gradient,gradient,day,day,scene,0,1236,12743,82771,0,0,0,0,0,sfw,clean,环境,天气,weilin_tagcart.csv,190.288241,190.288241
weapon,weapon,white shirt,white_shirt,clothing,176,2187,18028,82771,0.080476,0.009763,0.369483,-1.43642,0.067482,sfw,clean,服饰,上衣,weilin_tagcart.csv,476.341182,189.370202
white shirt,white_shirt,weapon,weapon,prop,176,18028,2187,82771,0.009763,0.080476,0.369483,-1.43642,0.041927,sfw,clean,物品,武器,weilin_tagcart.csv,476.341182,189.370202
lifted by self,lifted_by_self,outdoors,outdoors,scene,139,1835,18986,82771,0.075749,0.007321,0.330235,-1.598434,0.054362,sfw,clean,环境,大自然,weilin_tagcart.csv,420.912034,188.814737
outdoors,outdoors,lifted by self,lifted_by_self,pose_action,139,18986,1835,82771,0.007321,0.075749,0.330235,-1.598434,0.035883,sfw,clean,表情动作,手部动作,weilin_tagcart.csv,420.912034,188.814737
curtains,curtains,upper body,upper_body,camera,220,3637,12256,82771,0.060489,0.01795,0.408516,-1.291536,0.05836,sfw,clean,镜头,镜头,weilin_tagcart.csv,538.534897,188.408368
upper body,upper_body,curtains,curtains,scene,220,12256,3637,82771,0.01795,0.060489,0.408516,-1.291536,0.04824,sfw,clean,场景,家具,weilin_tagcart.csv,538.534897,188.408368
hand between legs,hand_between_legs,standing,standing,pose_action,25,1145,17010,82771,0.021834,0.00147,0.106245,-3.234533,0.008202,sfw,clean,表情动作,基础动作,weilin_tagcart.csv,235.30524,187.961364
standing,standing,hand between legs,hand_between_legs,pose_action,25,17010,1145,82771,0.00147,0.021834,0.106245,-3.234533,0.008202,sfw,clean,表情动作,腿部动作,weilin_tagcart.csv,235.30524,187.961364
barefoot,barefoot,white pantyhose,white_pantyhose,clothing,20,5645,3313,82771,0.003543,0.006037,0.088516,-3.497914,0.006537,sfw,clean,服饰,袜子,weilin_tagcart.csv,225.947312,187.717637
white pantyhose,white_pantyhose,barefoot,barefoot,pose_action,20,3313,5645,82771,0.006037,0.003543,0.088516,-3.497914,0.006537,sfw,clean,表情动作,腿部动作,weilin_tagcart.csv,225.947312,187.717637
cowboy shot,cowboy_shot,kneeling,kneeling,pose_action,0,14462,1071,82771,0,0,0,0,0,sfw,clean,表情动作,腿部动作,weilin_tagcart.csv,187.128366,187.128366
kneeling,kneeling,cowboy shot,cowboy_shot,camera,0,1071,14462,82771,0,0,0,0,0,sfw,clean,镜头,镜头,weilin_tagcart.csv,187.128366,187.128366
fire,fire,wet,wet,style_light,33,1111,18530,82771,0.029703,0.001781,0.132679,-2.913986,0.010836,sfw,clean,人物,皮肤,danbooru_all.csv,248.720325,187.098737
wet,wet,fire,fire,scene,33,18530,1111,82771,0.001781,0.029703,0.132679,-2.913986,0.010836,sfw,clean,环境,水,danbooru_all.csv,248.720325,187.098737
clothing cutout,clothing_cutout,school uniform,school_uniform,clothing,7,2886,5757,82771,0.002426,0.001216,0.034873,-4.841764,0.002145,sfw,clean,服饰,正装,weilin_tagcart.csv,200.730956,186.975064
school uniform,school_uniform,clothing cutout,clothing_cutout,clothing,7,5757,2886,82771,0.001216,0.002426,0.034873,-4.841764,0.002145,sfw,clean,服饰,上衣,weilin_tagcart.csv,200.730956,186.975064
portrait,portrait,wet clothes,wet_clothes,style_light,0,1726,8959,82771,0,0,0,0,0,sfw,clean,服饰,上半身服装,danbooru_all.csv,186.819466,186.819466
wet clothes,wet_clothes,portrait,portrait,camera,0,8959,1726,82771,0,0,0,0,0,sfw,clean,镜头,镜头,weilin_tagcart.csv,186.819466,186.819466
puffy sleeves,puffy_sleeves,water,water,scene,124,2754,11892,82771,0.045025,0.010427,0.313387,-1.673983,0.03333,sfw,clean,环境,水,danbooru_all.csv,395.676843,186.536838
water,water,puffy sleeves,puffy_sleeves,clothing,124,11892,2754,82771,0.010427,0.045025,0.313387,-1.673983,0.03333,sfw,clean,服饰,手臂,weilin_tagcart.csv,395.676843,186.536838
lace trim,lace_trim,water,water,scene,248,4005,11892,82771,0.061923,0.020854,0.430995,-1.214256,0.064362,sfw,clean,环境,水,danbooru_all.csv,575.412403,186.29922
water,water,lace trim,lace_trim,clothing,248,11892,4005,82771,0.020854,0.061923,0.430995,-1.214256,0.05197,sfw,clean,服饰,衣服装饰,danbooru_all.csv,575.412403,186.29922
upper body,upper_body,wading,wading,pose_action,7,12256,1350,82771,0.000571,0.005185,0.035018,-4.835752,0.002154,sfw,clean,表情动作,基础动作,weilin_tagcart.csv,199.896099,186.141226
wading,wading,upper body,upper_body,camera,7,1350,12256,82771,0.005185,0.000571,0.035018,-4.835752,0.002154,sfw,clean,镜头,镜头,weilin_tagcart.csv,199.896099,186.141226
holding,holding,lifted by self,lifted_by_self,pose_action,48,12318,1835,82771,0.003897,0.026158,0.175769,-2.508244,0.015498,sfw,clean,表情动作,手部动作,weilin_tagcart.csv,273.085139,185.522068
lifted by self,lifted_by_self,holding,holding,pose_action,48,1835,12318,82771,0.026158,0.003897,0.175769,-2.508244,0.015498,sfw,clean,表情动作,手部动作(拿着某物),weilin_tagcart.csv,273.085139,185.522068
highleg,highleg,short sleeves,short_sleeves,clothing,90,3002,9418,82771,0.02998,0.009556,0.263482,-1.924222,0.026348,sfw,clean,服饰,手臂,weilin_tagcart.csv,341.579007,185.292408
short sleeves,short_sleeves,highleg,highleg,clothing,90,9418,3002,82771,0.009556,0.02998,0.263482,-1.924222,0.026348,sfw,clean,服饰,上衣,weilin_tagcart.csv,341.579007,185.292408
strapless dress,strapless_dress,white shirt,white_shirt,clothing,19,1017,18028,82771,0.018682,0.001054,0.085776,-3.54329,0.006272,sfw,clean,服饰,上衣,weilin_tagcart.csv,221.508451,185.138186
white shirt,white_shirt,strapless dress,strapless_dress,clothing,19,18028,1017,82771,0.001054,0.018682,0.085776,-3.54329,0.006272,sfw,clean,服饰,裙子,weilin_tagcart.csv,221.508451,185.138186
